"id","date","symbol","open","high","low","close","volume","amount","adj_close"
243342,2021-04-29,NEPSE,2601.21,2612.29,2582.35,2611.11,4357019248.68000,4357019248.68000,2606.9449064656474
243128,2021-04-28,NEPSE,2606.56,2622.66,2563.95,2585.28,3990431235.93000,3990431235.93000,2599.300972597382
242915,2021-04-27,NEPSE,2506.52,2599.37,2504.23,2599.08,5109096957.06000,5109096957.06000,
242703,2021-04-26,NEPSE,2571.5,2579.41,2500.74,2506.62,6590928202.41000,6590928202.41000,
242490,2021-04-25,NEPSE,2664.7,2665.56,2563.78,2572.21,7284194901.09000,7284194901.09000,
242277,2021-04-22,NEPSE,2647.11,2651.53,2609.02,2648.01,5915139887.96000,5915139887.96000,
242064,2021-04-21,NEPSE,2674.82,2675.41,2624.7,2632.21,5772251202.75000,5772251202.75000,
241852,2021-04-20,NEPSE,2673.24,2684.77,2645.56,2664.62,5538617640.49000,5538617640.49000,
241640,2021-04-19,NEPSE,2716.24,2716.87,2656.58,2661.94,6766801223.82000,6766801223.82000,
241428,2021-04-18,NEPSE,2759.9,2760.02,2696.3,2699.51,8801803214.97000,8801803214.97000,
241217,2021-04-15,NEPSE,2735.4,2755.3,2731.82,2735.4,8636668659.43000,8636668659.43000,
241005,2021-04-13,NEPSE,2698.07,2715.53,2688.18,2714.79,7143151000.27000,7143151000.27000,
240793,2021-04-12,NEPSE,2674.5,2694.38,2671.74,2691.56,7610828049.72000,7610828049.72000,
240583,2021-04-08,NEPSE,2690.28,2690.28,2672.24,2674.36,6556616679.95000,6556616679.95000,
240373,2021-04-07,NEPSE,2694.54,2694.98,2667.91,2671.62,7266972569.76000,7266972569.76000,
240162,2021-04-06,NEPSE,2678.96,2678.96,2641.8,2674.47,7477795737.92000,7477795737.92000,
239951,2021-04-05,NEPSE,2679.39,2682.27,2639.67,2658.75,7296760155.82000,7296760155.82000,
239741,2021-04-04,NEPSE,2658.31,2658.73,2646.05,2657.61,9006858557.96000,9006858557.96000,
239531,2021-04-01,NEPSE,2645.5,2645.5,2615.26,2631.9,7250924123.60000,7250924123.60000,
239320,2021-03-31,NEPSE,2596.66,2619.15,2592.8,2619.03,6166900815.53000,6166900815.53000,
239112,2021-03-30,NEPSE,2545.54,2576.33,2544.96,2575.67,6185679497.56000,6185679497.56000,
238904,2021-03-29,NEPSE,2558.23,2562.6,2537.67,2543.52,4410345029.57000,4410345029.57000,
238696,2021-03-25,NEPSE,2584.79,2595.88,2543.56,2548.97,6500806040.03000,6500806040.03000,
238488,2021-03-24,NEPSE,2549.55,2570.67,2546.05,2570.31,6674423940.60000,6674423940.60000,
238280,2021-03-23,NEPSE,2524.43,2531.46,2495.97,2528.96,5141897169.20000,5141897169.20000,
238072,2021-03-22,NEPSE,2562.37,2568.36,2509.21,2514.4,5351337289.75000,5351337289.75000,
237864,2021-03-21,NEPSE,2494.48,2538.47,2492.27,2538.47,5919824569.16000,5919824569.16000,
237656,2021-03-18,NEPSE,2448.72,2476.61,2441.17,2475.09,4661792186.86000,4661792186.86000,
237447,2021-03-17,NEPSE,2399.21,2432.4,2390.05,2432.15,3374552177.73000,3374552177.73000,
237239,2021-03-16,NEPSE,2400.05,2417.47,2369.52,2391.75,3375699339.03000,3375699339.03000,
237030,2021-03-15,NEPSE,2418.51,2432.95,2379.78,2389.19,4248424066.10000,4248424066.10000,
236825,2021-03-14,NEPSE,2466.27,2469.43,2397.3,2407.26,4952722195.34000,4952722195.34000,
236619,2021-03-10,NEPSE,2476.93,2479.63,2446.09,2458.49,4100406336.64000,4100406336.64000,
236414,2021-03-09,NEPSE,2494.05,2494.41,2453.38,2461.88,4752708147.00000,4752708147.00000,
236113,2021-03-07,NEPSE,2519.97,2527.09,2473.08,2485.1,5005466480.04000,5005466480.04000,
236004,2021-03-04,NEPSE,2425.2,2507.09,2422.5,2506.68,6058104316.76000,6058104316.76000,
235798,2021-03-03,NEPSE,2449.23,2453.67,2391.14,2416.01,6254809441.78000,6254809441.78000,
235592,2021-03-02,NEPSE,2523.45,2529.64,2437.25,2455.33,6119638669.00000,6119638669.00000,
235388,2021-03-01,NEPSE,2488.33,2524.4,2442.6,2515.03,5692316831.00000,5692316831.00000,
235183,2021-02-28,NEPSE,2557.79,2559.43,2474.39,2474.39,8355289814.00000,8355289814.00000,
234979,2021-02-25,NEPSE,2622.7,2622.77,2547.84,2554.13,6098188414.00000,6098188414.00000,
234776,2021-02-24,NEPSE,2600.32,2620.45,2498.58,2599.07,6701872439.00000,6701872439.00000,
234572,2021-02-23,NEPSE,2627.33,2627.33,2519.41,2586.51,8561539426.00000,8561539426.00000,
234369,2021-02-22,NEPSE,2665.86,2676.16,2603.05,2607.67,8406310671.00000,8406310671.00000,
234166,2021-02-21,NEPSE,2667.27,2667.59,2619.58,2640.34,8834603967.00000,8834603967.00000,
233962,2021-02-18,NEPSE,2634.47,2642.47,2619.17,2636.68,8762146785.00000,8762146785.00000,
233758,2021-02-17,NEPSE,2619.8,2623.64,2596.19,2611.45,8035510844.00000,8035510844.00000,
233555,2021-02-16,NEPSE,2615.36,2631.37,2584.14,2601.51,10035454955.00000,10035454955.00000,
233351,2021-02-15,NEPSE,2517.46,2586.01,2538.22,2586.01,10384197669.00000,10384197669.00000,
233150,2021-02-14,NEPSE,2536.47,2536.47,2482.24,2493.59,6927668931.00000,6927668931.00000,
232951,2021-02-11,NEPSE,2552.33,2565.13,2524.81,2526.92,8411732003.00000,8411732003.00000,
232757,2021-02-10,NEPSE,2544.8,2547.76,2511.03,2543.03,7649411398.00000,7649411398.00000,
232565,2021-02-09,NEPSE,2562.43,2585.15,2524.44,2532.46,8146269193.00000,8146269193.00000,
232366,2021-02-08,NEPSE,2553.78,2563.29,2538.83,2561.47,10619163869.00000,10619163869.00000,
232164,2021-02-07,NEPSE,2486.79,2524.0,2486.79,2524.0,10441951304.00000,10441951304.00000,
231962,2021-02-04,NEPSE,2479.6,2481.59,2443.68,2475.26,7615071093.00000,7615071093.00000,
231760,2021-02-03,NEPSE,2490.53,2519.85,2457.99,2466.92,9531716496.00000,9531716496.00000,
231558,2021-02-02,NEPSE,2434.48,2473.73,2429.9,2473.73,8593472987.00000,8593472987.00000,
231357,2021-02-01,NEPSE,2372.04,2413.18,2372.04,2408.24,6972936529.00000,6972936529.00000,
231154,2021-01-31,NEPSE,2425.53,2425.53,2366.46,2370.54,8973206450.00000,8973206450.00000,
230951,2021-01-28,NEPSE,2460.83,2460.83,2420.64,2425.29,9898456128.00000,9898456128.00000,
230747,2021-01-27,NEPSE,2433.74,2449.42,2416.62,2441.85,8006238770.00000,8006238770.00000,
230543,2021-01-26,NEPSE,2461.42,2462.28,2419.89,2423.09,8279701077.00000,8279701077.00000,
230340,2021-01-25,NEPSE,2447.01,2456.22,2408.87,2440.87,8903538731.00000,8903538731.00000,
230138,2021-01-24,NEPSE,2396.74,2429.11,2396.74,2424.84,9376053220.00000,9376053220.00000,
229935,2021-01-21,NEPSE,2372.86,2376.13,2354.7,2374.64,7798528433.00000,7798528433.00000,
229730,2021-01-20,NEPSE,2361.52,2362.99,2322.72,2342.76,6210966026.00000,6210966026.00000,
229526,2021-01-19,NEPSE,2361.99,2362.86,2304.98,2326.9,7467439848.00000,7467439848.00000,
229321,2021-01-18,NEPSE,2333.87,2340.57,2319.58,2332.31,6314664167.00000,6314664167.00000,
229116,2021-01-17,NEPSE,2299.33,2316.8,2297.5,2315.0,6374267782.00000,6374267782.00000,
228912,2021-01-13,NEPSE,2279.04,2296.17,2277.26,2286.54,5914389261.00000,5914389261.00000,
228709,2021-01-12,NEPSE,2243.16,2267.73,2233.61,2267.73,4982391897.00000,4982391897.00000,
228505,2021-01-11,NEPSE,2264.27,2266.44,2229.13,2239.42,5524832993.00000,5524832993.00000,
228302,2021-01-10,NEPSE,2201.38,2238.24,2201.38,2235.72,6326646806.00000,6326646806.00000,
228098,2021-01-07,NEPSE,2181.27,2204.97,2179.09,2194.48,5874708279.00000,5874708279.00000,
227895,2021-01-06,NEPSE,2170.82,2185.2,2170.31,2178.57,4425472339.00000,4425472339.00000,
227693,2021-01-05,NEPSE,2167.82,2182.39,2149.74,2165.49,4566381178.00000,4566381178.00000,
227491,2021-01-04,NEPSE,2207.05,2216.44,2154.0,2169.04,5961733122.00000,5961733122.00000,
227289,2021-01-03,NEPSE,2104.85,2175.39,2104.85,2175.39,6344017889.00000,6344017889.00000,
227087,2020-12-31,NEPSE,2079.37,2112.59,2073.8,2087.27,5703469837.00000,5703469837.00000,
226884,2020-12-30,NEPSE,2023.59,2062.06,2023.4,2062.06,4446222579.00000,4446222579.00000,
226681,2020-12-29,NEPSE,2016.26,2031.47,2009.38,2012.89,4092227802.00000,4092227802.00000,
226477,2020-12-28,NEPSE,1998.81,2013.51,1981.5,2007.29,3850320045.00000,3850320045.00000,
226274,2020-12-27,NEPSE,2047.12,2047.19,1994.8,1998.65,4623452312.00000,4623452312.00000,
226072,2020-12-24,NEPSE,2091.59,2091.59,2025.65,2038.63,5369046322.00000,5369046322.00000,
225870,2020-12-23,NEPSE,2094.27,2127.22,2063.13,2068.45,6862445215.00000,6862445215.00000,
225667,2020-12-22,NEPSE,1987.47,2061.41,1987.47,2061.41,6740744432.00000,6740744432.00000,
225465,2020-12-21,NEPSE,1919.05,1977.42,1874.07,1965.96,6698874354.00000,6698874354.00000,
225262,2020-12-20,NEPSE,2046.57,2046.57,1935.4,1935.63,8612857317.00000,8612857317.00000,
225063,2020-12-17,NEPSE,2058.72,2059.8,2025.19,2032.51,6769890815.00000,6769890815.00000,
224863,2020-12-16,NEPSE,2097.2,2097.2,2041.85,2055.22,5144675578.00000,5144675578.00000,
224662,2020-12-15,NEPSE,2085.56,2100.96,2050.9,2061.41,6069331687.00000,6069331687.00000,
224462,2020-12-14,NEPSE,2022.72,2069.06,2022.72,2067.17,7204136923.00000,7204136923.00000,
224263,2020-12-13,NEPSE,1973.75,2010.45,1967.44,2010.45,4899484131.00000,4899484131.00000,
224062,2020-12-10,NEPSE,1954.6,1974.12,1938.92,1964.02,4146321050.00000,4146321050.00000,
223862,2020-12-09,NEPSE,2006.4,2009.81,1948.98,1955.75,4745649292.00000,4745649292.00000,
223662,2020-12-08,NEPSE,2033.97,2047.35,1982.07,1995.35,5719436384.00000,5719436384.00000,
223462,2020-12-07,NEPSE,1929.46,2004.39,1914.42,2004.39,6667956831.00000,6667956831.00000,
223262,2020-12-06,NEPSE,2051.51,2051.51,1932.11,1932.11,7209180213.00000,7209180213.00000,
223063,2020-12-03,NEPSE,2090.79,2118.41,2040.99,2055.45,8026023798.00000,8026023798.00000,
222863,2020-12-02,NEPSE,2016.82,2077.7,2016.82,2071.02,7463482972.00000,7463482972.00000,
222665,2020-12-01,NEPSE,2009.46,2022.25,1966.18,2000.4,7404154007.00000,7404154007.00000,
222467,2020-11-30,NEPSE,2000.0,2028.45,1971.24,1997.05,8867714682.00000,8867714682.00000,
222268,2020-11-29,NEPSE,1912.11,1971.42,1912.11,1968.27,9227348348.00000,9227348348.00000,
222069,2020-11-26,NEPSE,1894.78,1926.91,1879.0,1893.24,7613030091.00000,7613030091.00000,
221870,2020-11-25,NEPSE,1820.87,1874.81,1820.87,1874.81,5131886488.00000,5131886488.00000,
221672,2020-11-24,NEPSE,1790.19,1813.86,1786.71,1810.11,5442950189.00000,5442950189.00000,
221472,2020-11-23,NEPSE,1789.35,1792.41,1772.11,1780.43,4762704611.00000,4762704611.00000,
221273,2020-11-22,NEPSE,1791.21,1811.63,1761.75,1782.81,6878787665.00000,6878787665.00000,
221074,2020-11-19,NEPSE,1750.42,1779.21,1750.42,1778.12,6116730071.00000,6116730071.00000,
220877,2020-11-18,NEPSE,1714.86,1741.81,1708.87,1741.81,4791041649.00000,4791041649.00000,
220680,2020-11-12,NEPSE,1713.71,1722.32,1702.7,1718.49,4256475891.00000,4256475891.00000,
220483,2020-11-11,NEPSE,1681.82,1707.67,1681.82,1707.67,4099604742.00000,4099604742.00000,
220286,2020-11-10,NEPSE,1660.37,1678.79,1659.18,1678.79,4096190256.00000,4096190256.00000,
220088,2020-11-09,NEPSE,1648.75,1661.32,1648.75,1652.8,3699879726.00000,3699879726.00000,
219891,2020-11-08,NEPSE,1643.29,1648.58,1637.8,1648.58,3526777261.00000,3526777261.00000,
219692,2020-11-05,NEPSE,1644.94,1645.08,1634.38,1636.17,2842469177.00000,2842469177.00000,
219492,2020-11-04,NEPSE,1645.53,1645.7,1638.69,1640.64,1757423745.00000,1757423745.00000,
219295,2020-11-03,NEPSE,1636.2,1644.61,1635.15,1643.03,2237964572.00000,2237964572.00000,
219098,2020-11-02,NEPSE,1644.01,1646.9,1635.64,1637.63,2453954688.00000,2453954688.00000,
218903,2020-11-01,NEPSE,1654.15,1654.15,1634.63,1640.95,2930939007.00000,2930939007.00000,
218707,2020-10-29,NEPSE,1661.64,1663.41,1640.48,1645.67,3037694845.00000,3037694845.00000,
218513,2020-10-28,NEPSE,1612.5,1647.45,1612.37,1647.45,2725994069.00000,2725994069.00000,
218321,2020-10-22,NEPSE,1609.11,1609.52,1596.22,1606.25,1994543919.00000,1994543919.00000,
218128,2020-10-21,NEPSE,1591.04,1597.71,1588.78,1597.71,1633246148.00000,1633246148.00000,
217933,2020-10-20,NEPSE,1576.62,1583.6,1573.06,1583.6,1271829990.00000,1271829990.00000,
217742,2020-10-19,NEPSE,1556.85,1570.38,1555.46,1570.38,954656107.00000,954656107.00000,
217549,2020-10-18,NEPSE,1565.9,1567.89,1554.14,1556.8,1252748181.00000,1252748181.00000,
217360,2020-10-15,NEPSE,1564.69,1579.55,1560.69,1562.46,1425890738.00000,1425890738.00000,
217165,2020-10-14,NEPSE,1572.35,1573.08,1560.45,1561.17,1496387992.00000,1496387992.00000,
216971,2020-10-13,NEPSE,1583.29,1584.28,1567.23,1568.59,1819638977.00000,1819638977.00000,
216780,2020-10-12,NEPSE,1580.14,1580.8,1566.7,1578.01,1949060194.00000,1949060194.00000,
216586,2020-10-11,NEPSE,1594.01,1594.36,1574.62,1576.27,2395432599.00000,2395432599.00000,
216395,2020-10-08,NEPSE,1607.52,1614.04,1586.96,1589.63,2862712521.00000,2862712521.00000,
216201,2020-10-07,NEPSE,1593.04,1602.14,1587.59,1600.97,3358506296.00000,3358506296.00000,
216006,2020-10-06,NEPSE,1588.01,1588.01,1581.75,1586.29,2510585332.00000,2510585332.00000,
215811,2020-10-05,NEPSE,1587.31,1594.89,1580.65,1582.12,2578607088.00000,2578607088.00000,
215617,2020-10-04,NEPSE,1577.77,1588.05,1577.77,1585.75,3178853719.00000,3178853719.00000,
215423,2020-10-01,NEPSE,1553.95,1572.94,1553.95,1571.04,2807708137.00000,2807708137.00000,
215230,2020-09-30,NEPSE,1561.58,1563.4,1542.57,1550.43,1953636694.00000,1953636694.00000,
215036,2020-09-29,NEPSE,1564.92,1564.92,1552.77,1553.62,1829872968.00000,1829872968.00000,
214842,2020-09-28,NEPSE,1566.44,1569.31,1557.42,1560.83,1690154525.00000,1690154525.00000,
214650,2020-09-27,NEPSE,1569.06,1575.43,1562.11,1565.55,3138243371.00000,3138243371.00000,
214456,2020-09-24,NEPSE,1565.31,1565.31,1554.38,1561.27,2233489024.00000,2233489024.00000,
214261,2020-09-23,NEPSE,1543.37,1555.52,1535.03,1555.52,1727821707.00000,1727821707.00000,
214066,2020-09-22,NEPSE,1576.55,1577.19,1541.75,1546.15,2810425268.00000,2810425268.00000,
213871,2020-09-21,NEPSE,1587.82,1587.99,1561.49,1569.06,2637376216.00000,2637376216.00000,
213678,2020-09-20,NEPSE,1595.47,1605.12,1574.08,1575.18,2742795692.00000,2742795692.00000,
213484,2020-09-17,NEPSE,1555.86,1577.99,1547.13,1572.18,3315664319.00000,3315664319.00000,
213292,2020-09-16,NEPSE,1537.35,1543.98,1530.67,1541.4,1845634030.00000,1845634030.00000,
213099,2020-09-15,NEPSE,1544.71,1548.35,1531.05,1536.03,1800197903.00000,1800197903.00000,
212906,2020-09-14,NEPSE,1545.68,1553.56,1538.43,1540.51,3134135908.00000,3134135908.00000,
212714,2020-09-13,NEPSE,1528.15,1537.25,1522.28,1537.25,3386859972.00000,3386859972.00000,
212523,2020-09-10,NEPSE,1514.13,1532.48,1512.53,1520.69,2170068283.00000,2170068283.00000,
212330,2020-09-09,NEPSE,1501.86,1511.93,1495.11,1508.2,2563415186.00000,2563415186.00000,
212136,2020-09-08,NEPSE,1491.33,1500.15,1477.25,1495.15,1798363063.00000,1798363063.00000,
211944,2020-09-07,NEPSE,1503.37,1503.37,1483.65,1487.81,2164930214.00000,2164930214.00000,
211750,2020-09-06,NEPSE,1538.42,1538.42,1494.97,1499.97,2782377887.00000,2782377887.00000,
211558,2020-09-03,NEPSE,1524.19,1524.67,1497.47,1510.42,2634886231.00000,2634886231.00000,
211367,2020-09-02,NEPSE,1509.4,1519.78,1499.72,1510.57,4181036115.00000,4181036115.00000,
211175,2020-08-31,NEPSE,1466.57,1489.01,1466.57,1484.99,3462586125.00000,3462586125.00000,
210992,2020-08-30,NEPSE,1459.16,1462.67,1444.92,1462.67,1614554300.00000,1614554300.00000,
210811,2020-08-27,NEPSE,1467.07,1472.73,1454.96,1458.04,1981761050.00000,1981761050.00000,
210619,2020-08-26,NEPSE,1445.47,1468.03,1445.47,1462.03,2656163730.00000,2656163730.00000,
210432,2020-08-25,NEPSE,1435.21,1440.94,1428.74,1440.94,1855180510.00000,1855180510.00000,
210243,2020-08-24,NEPSE,1413.09,1431.6,1413.09,1431.6,2139202075.00000,2139202075.00000,
210057,2020-08-23,NEPSE,1399.48,1410.34,1394.09,1410.34,1108053597.00000,1108053597.00000,
209869,2020-08-20,NEPSE,1392.89,1403.75,1392.89,1397.57,393129068.00000,393129068.00000,
209681,2020-08-19,NEPSE,1409.44,1409.44,1388.17,1391.29,976235059.00000,976235059.00000,
209492,2020-08-18,NEPSE,1403.98,1414.29,1400.81,1407.89,1239017426.00000,1239017426.00000,
209305,2020-08-17,NEPSE,1391.79,1402.21,1385.7,1402.21,1074932597.00000,1074932597.00000,
209116,2020-08-16,NEPSE,1407.85,1407.85,1381.89,1391.46,1259320850.00000,1259320850.00000,
208925,2020-08-13,NEPSE,1431.89,1431.89,1407.43,1408.79,1048911791.00000,1048911791.00000,
208735,2020-08-12,NEPSE,1426.55,1427.15,1413.55,1425.32,951960208.00000,951960208.00000,
208545,2020-08-11,NEPSE,1433.35,1441.31,1421.17,1423.81,1271738914.00000,1271738914.00000,
208353,2020-08-10,NEPSE,1394.78,1430.41,1394.34,1430.41,1555518923.00000,1555518923.00000,
208163,2020-08-09,NEPSE,1383.98,1392.68,1363.22,1392.68,977895525.00000,977895525.00000,
207977,2020-08-06,NEPSE,1387.44,1388.68,1365.66,1381.37,920997056.00000,920997056.00000,
207791,2020-08-05,NEPSE,1403.88,1403.88,1374.13,1382.66,1189526408.00000,1189526408.00000,
207611,2020-08-03,NEPSE,1395.08,1411.13,1384.86,1403.86,1290252213.00000,1290252213.00000,
207421,2020-08-02,NEPSE,1441.26,1441.26,1396.02,1396.28,1841242332.00000,1841242332.00000,
207231,2020-07-30,NEPSE,1433.14,1444.06,1421.07,1439.06,1320266678.00000,1320266678.00000,
207042,2020-07-29,NEPSE,1452.07,1452.07,1431.46,1431.52,1687093091.00000,1687093091.00000,
206855,2020-07-28,NEPSE,1463.81,1466.04,1449.86,1454.89,1259751557.00000,1259751557.00000,
206668,2020-07-27,NEPSE,1467.89,1475.2,1456.47,1462.48,1793915286.00000,1793915286.00000,
206480,2020-07-26,NEPSE,1445.6,1464.88,1444.77,1465.1,1942679380.00000,1942679380.00000,
206294,2020-07-23,NEPSE,1434.08,1440.32,1417.32,1442.61,1327135218.00000,1327135218.00000,
206109,2020-07-22,NEPSE,1452.78,1461.29,1429.65,1432.44,1532511716.00000,1532511716.00000,
205922,2020-07-21,NEPSE,1472.19,1479.3,1444.5,1449.94,1872220447.00000,1872220447.00000,
205738,2020-07-20,NEPSE,1539.37,1556.19,1460.15,1464.94,2802233715.00000,2802233715.00000,
205592,2020-07-19,NEPSE,1408.51,1479.03,1408.51,1479.03,62566293.00000,62566293.00000,
205443,2020-07-16,NEPSE,1364.24,1395.82,1362.62,1394.77,1041770867.00000,1041770867.00000,
205255,2020-07-15,NEPSE,1347.88,1367.82,1347.88,1362.34,1160491522.00000,1160491522.00000,
205071,2020-07-14,NEPSE,1344.42,1349.24,1340.66,1347.44,994545109.00000,994545109.00000,
204889,2020-07-13,NEPSE,1342.59,1352.69,1334.17,1342.4,1088716118.00000,1088716118.00000,
204706,2020-07-12,NEPSE,1331.31,1351.82,1331.31,1340.29,1111090272.00000,1111090272.00000,
204523,2020-07-09,NEPSE,1327.13,1333.25,1312.01,1331.27,908086197.00000,908086197.00000,
204342,2020-07-08,NEPSE,1338.54,1343.59,1319.1,1326.53,1078462141.00000,1078462141.00000,
204164,2020-07-07,NEPSE,1299.72,1345.96,1299.72,1336.66,1199041859.00000,1199041859.00000,
203986,2020-07-06,NEPSE,1266.08,1298.73,1259.94,1298.73,927841329.00000,927841329.00000,
203811,2020-07-05,NEPSE,1256.18,1280.93,1246.8,1265.45,1033390231.00000,1033390231.00000,
203651,2020-07-02,NEPSE,1351.89,1362.35,1256.11,1256.11,476654971.00000,476654971.00000,
203506,2020-07-01,NEPSE,1261.54,1336.52,1261.54,1336.52,407352247.00000,407352247.00000,
203362,2020-06-30,NEPSE,1187.25,1260.75,1185.72,1260.75,227212194.00000,227212194.00000,
203217,2020-06-29,NEPSE,1197.09,1200.64,1149.73,1188.7,347771833.00000,347771833.00000,
203103,2020-05-13,NEPSE,1225.68,1225.68,1201.57,1201.57,3613523.00000,3613523.00000,
203017,2020-05-12,NEPSE,1250.95,1250.95,1226.15,1226.15,104372646.00000,104372646.00000,
202905,2020-03-22,NEPSE,1269.08,1275.42,1246.2,1251.45,194642984.00000,194642984.00000,
202754,2020-03-19,NEPSE,1249.26,1278.93,1223.04,1269.3,1903142008.00000,1903142008.00000,
202578,2020-03-18,NEPSE,1272.1,1286.46,1234.16,1255.8,1184416878.00000,1184416878.00000,
202400,2020-03-17,NEPSE,1316.74,1321.26,1266.44,1272.06,1465184656.00000,1465184656.00000,
202220,2020-03-16,NEPSE,1312.69,1334.12,1291.67,1316.39,1615341877.00000,1615341877.00000,
202039,2020-03-15,NEPSE,1362.25,1362.25,1310.71,1313.04,2101417292.00000,2101417292.00000,
201860,2020-03-12,NEPSE,1424.6,1430.77,1371.56,1377.18,2206662182.00000,2206662182.00000,
201679,2020-03-11,NEPSE,1349.86,1423.09,1349.86,1423.09,2221081690.00000,2221081690.00000,
201506,2020-03-10,NEPSE,1435.86,1436.66,1349.31,1349.31,1076696300.00000,1076696300.00000,
201332,2020-03-05,NEPSE,1442.92,1464.62,1408.82,1435.7,2457093463.00000,2457093463.00000,
201153,2020-03-04,NEPSE,1511.41,1513.43,1439.38,1441.2,2908472603.00000,2908472603.00000,
200976,2020-03-03,NEPSE,1491.23,1540.59,1439.53,1509.67,3851622996.00000,3851622996.00000,
200802,2020-03-02,NEPSE,1593.08,1593.5,1495.3,1495.3,2154428215.00000,2154428215.00000,
200626,2020-03-01,NEPSE,1639.87,1667.74,1591.36,1591.36,4847437505.00000,4847437505.00000,
200448,2020-02-27,NEPSE,1598.81,1635.51,1558.65,1632.17,4460536251.00000,4460536251.00000,
200264,2020-02-26,NEPSE,1548.32,1596.13,1548.32,1596.13,4154883092.00000,4154883092.00000,
200079,2020-02-25,NEPSE,1504.8,1544.07,1480.24,1545.19,2992160524.00000,2992160524.00000,
199901,2020-02-24,NEPSE,1507.98,1536.83,1499.04,1502.18,3410516278.00000,3410516278.00000,
199725,2020-02-23,NEPSE,1435.87,1509.92,1435.87,1504.14,3608526354.00000,3608526354.00000,
199550,2020-02-20,NEPSE,1405.51,1434.57,1405.51,1434.57,2785004908.00000,2785004908.00000,
199377,2020-02-19,NEPSE,1399.29,1406.25,1389.12,1405.25,1628841389.00000,1628841389.00000,
199194,2020-02-18,NEPSE,1399.47,1416.87,1387.68,1400.01,2125977034.00000,2125977034.00000,
199012,2020-02-17,NEPSE,1364.34,1403.21,1364.34,1398.24,2687533442.00000,2687533442.00000,
198831,2020-02-16,NEPSE,1344.73,1363.97,1344.73,1363.97,1978108701.00000,1978108701.00000,
198653,2020-02-13,NEPSE,1346.45,1354.88,1342.9,1344.59,1773805746.00000,1773805746.00000,
198474,2020-02-12,NEPSE,1341.07,1353.29,1340.87,1345.97,1509784311.00000,1509784311.00000,
198295,2020-02-11,NEPSE,1324.31,1342.91,1323.69,1341.38,1532250440.00000,1532250440.00000,
198114,2020-02-10,NEPSE,1320.77,1329.84,1315.37,1324.26,932086055.00000,932086055.00000,
197936,2020-02-09,NEPSE,1332.91,1333.85,1316.1,1319.99,950402584.00000,950402584.00000,
197759,2020-02-06,NEPSE,1341.03,1346.6,1331.02,1333.69,1049345436.00000,1049345436.00000,
197579,2020-02-05,NEPSE,1338.5,1342.62,1335.72,1342.36,1082483909.00000,1082483909.00000,
197401,2020-02-04,NEPSE,1351.01,1353.27,1334.09,1337.04,1570166163.00000,1570166163.00000,
197220,2020-02-03,NEPSE,1348.12,1355.27,1339.6,1349.13,1611719203.00000,1611719203.00000,
197039,2020-02-02,NEPSE,1325.62,1349.68,1331.87,1346.64,2077987799.00000,2077987799.00000,
196857,2020-01-30,NEPSE,1306.29,1331.83,1306.29,1325.38,1966219749.00000,1966219749.00000,
196678,2020-01-29,NEPSE,1306.16,1311.74,1302.14,1305.88,1293711383.00000,1293711383.00000,
196497,2020-01-28,NEPSE,1300.65,1316.44,1300.65,1306.15,1400467805.00000,1400467805.00000,
196316,2020-01-27,NEPSE,1276.68,1300.62,1274.03,1300.62,917359865.00000,917359865.00000,
196136,2020-01-26,NEPSE,1298.67,1299.46,1275.52,1276.68,965018662.00000,965018662.00000,
195957,2020-01-23,NEPSE,1314.16,1320.76,1295.8,1297.47,1384209412.00000,1384209412.00000,
195777,2020-01-22,NEPSE,1324.32,1325.69,1310.64,1313.42,1581381364.00000,1581381364.00000,
195593,2020-01-21,NEPSE,1318.65,1331.28,1309.14,1320.47,1519976760.00000,1519976760.00000,
195411,2020-01-20,NEPSE,1342.7,1359.32,1308.62,1317.11,1953780000.00000,1953780000.00000,
195227,2020-01-19,NEPSE,1310.26,1349.1,1310.26,1343.65,2090877917.00000,2090877917.00000,
195043,2020-01-16,NEPSE,1284.28,1313.19,1284.28,1310.23,1682330000.00000,1682330000.00000,
194861,2020-01-15,NEPSE,1263.32,1287.2,1263.32,1284.23,893677000.00000,893677000.00000,
194681,2020-01-14,NEPSE,1271.11,1274.86,1254.3,1263.38,1026443666.00000,1026443666.00000,
194496,2020-01-13,NEPSE,1260.01,1285.5,1259.34,1270.86,1665520000.00000,1665520000.00000,
194312,2020-01-12,NEPSE,1213.19,1255.72,1213.19,1255.72,1335747967.00000,1335747967.00000,
194131,2020-01-09,NEPSE,1209.87,1216.23,1206.49,1213.11,837035757.00000,837035757.00000,
193953,2020-01-08,NEPSE,1217.82,1223.66,1207.26,1209.6,732169261.00000,732169261.00000,
193772,2020-01-07,NEPSE,1200.65,1218.14,1200.65,1216.92,1102736748.00000,1102736748.00000,
193591,2020-01-06,NEPSE,1183.35,1200.69,1183.35,1200.69,842582150.00000,842582150.00000,
193409,2020-01-05,NEPSE,1166.49,1187.33,1163.39,1182.31,712425827.00000,712425827.00000,
193237,2020-01-02,NEPSE,1168.63,1169.27,1165.24,1166.21,532211211.00000,532211211.00000,
193058,2020-01-01,NEPSE,1166.52,1169.5,1163.99,1169.5,372988301.00000,372988301.00000,
192876,2019-12-31,NEPSE,1168.61,1171.48,1163.02,1166.03,442256156.00000,442256156.00000,
